Algorithms,Algorithm_ID,DPA_METHODS,FEE_METHODS,FES_METHODS,CLF_METHODS,END_METHODS,END_TO_END_METHODS,DPA_METHODS_ID,FEE_METHODS_ID,FES_METHODS_ID,CLF_METHODS_ID,END_METHODS_ID,END_TO_END_METHODS_ID,train_score,test_score,trainacc_0,testacc_0,traintime_0,testtime_0,trainacc_1,testacc_1,traintime_1,testtime_1,trainacc_2,testacc_2,traintime_2,testtime_2,trainacc_3,testacc_3,traintime_3,testtime_3,trainacc_4,testacc_4,traintime_4,testtime_4,trainacc_5,testacc_5,traintime_5,testtime_5,mean_trainacc,mean_testacc,mean_traintime,mean_testtime
RA-TS-RFECV-LDA,"[2, 5, 8, 2, 0, 0]",RA,TS,RFECV,LDA,,,2,5,8,2,0,0,0.726,0.643333333,0.89,0.575555556,0.254202747,0.193733907,0.949333333,0.715555556,0.24507277,0.196913671,0.938,0.66,0.243952894,0.19198184,0.974,0.695555556,0.240117478,0.1774261,0.655333333,0.596666667,0.26507318,0.218405628,0.726,0.643333333,0.271543479,0.1953578,0.855444444,0.647777778,0.253327092,0.195636491
TLDUMMY-FGMDM-MLP,"[0, 4, 0, 11, 0, 0]",TLDUMMY,FGMDM,,MLP,,,0,4,0,11,0,0,1,0.616666667,0.998666667,0.565555556,0.57555449,0.252211332,0.998666667,0.745555556,0.519412518,0.259514976,1,0.646666667,0.550502706,0.266560555,1,0.716666667,0.606739044,0.248952961,1,0.595555556,0.527817464,0.255464411,1,0.616666667,0.627958512,0.234710503,0.999555556,0.647777778,0.567997456,0.252902456
EA-TS-SVM,"[1, 5, 0, 1, 0, 0]",EA,TS,,SVM,,,1,5,0,1,0,0,0.725333333,0.655555556,0.826666667,0.573333333,0.524176455,0.199329352,1,0.718888889,0.532486558,0.193704414,0.854,0.606666667,0.544633412,0.207504964,0.942666667,0.697777778,0.487562084,0.192156434,0.603333333,0.631111111,0.482547545,0.202222848,0.725333333,0.655555556,0.536194992,0.2001724,0.825333333,0.647222222,0.517933508,0.199181736
TLDUMMY-ABC-FGMDM,"[0, 0, 0, 0, 4, 0]",TLDUMMY,,,,ABC-FGMDM,,0,0,0,0,4,0,1,0.613333333,0.999333333,0.564444444,1.122162032,0.208043051,1,0.746666667,0.926274467,0.213753557,1,0.646666667,0.734729624,0.237905812,1,0.716666667,0.681384802,0.207064676,1,0.595555556,0.677454638,0.200675511,1,0.613333333,0.772576356,0.257101274,0.999888889,0.647222222,0.819096986,0.220757314
TLDUMMY-FGMDM-SVM,"[0, 4, 0, 1, 0, 0]",TLDUMMY,FGMDM,,SVM,,,0,4,0,1,0,0,1,0.615555556,0.997333333,0.561111111,0.830193615,0.25189631,0.999333333,0.744444444,0.793031788,0.249295068,1,0.646666667,0.782244492,0.262773776,1,0.714444444,0.799568439,0.252735257,1,0.598888889,0.807669067,0.240129495,1,0.615555556,0.882237983,0.260843897,0.999444444,0.646851852,0.815824231,0.252945634
TLDUMMY-TS-LDA,"[0, 5, 0, 2, 0, 0]",TLDUMMY,TS,,LDA,,,0,5,0,2,0,0,1,0.613333333,0.998,0.561111111,0.334096169,0.203830814,0.999333333,0.746666667,0.340611386,0.211105728,1,0.646666667,0.329060125,0.195472074,1,0.716666667,0.319158244,0.211543155,1,0.595555556,0.330873322,0.202858377,1,0.613333333,0.348203349,0.210665631,0.999555556,0.646666667,0.333667099,0.20591263
EA-TRCSP-ANOVA-P-GNB,"[1, 2, 2, 10, 0, 0]",EA,TRCSP,ANOVA-P,GNB,,,1,2,2,10,0,0,0.536666667,0.504444444,0.600666667,0.515555556,0.249373674,0.17553606,0.766666667,0.788888889,0.248519468,0.191428638,0.86,0.751111111,0.259282255,0.210780978,0.697333333,0.62,0.232899284,0.174289966,0.549333333,0.7,0.236857367,0.186141801,0.536666667,0.504444444,0.255601692,0.194767737,0.668444444,0.646666667,0.247088957,0.188824197
TLDUMMY-FGMDM-LR,"[0, 4, 0, 3, 0, 0]",TLDUMMY,FGMDM,,LR,,,0,4,0,3,0,0,1,0.613333333,0.998,0.561111111,0.249463034,0.263911891,0.999333333,0.745555556,0.245445919,0.260965371,1,0.646666667,0.231175232,0.253903222,1,0.715555556,0.231748796,0.235537672,1,0.597777778,0.234598231,0.24153862,1,0.613333333,0.28196919,0.273288894,0.999555556,0.646666667,0.2457334,0.254857612
RPA-MEKT-ANOVA-P-MLP,"[3, 0, 0, 0, 54, 0]",RPA,,,,MEKT-ANOVA-P-MLP,,3,0,0,0,54,0,0.572666667,0.623333333,0.825333333,0.883333333,2.356542087,0.378169155,0.586,0.513333333,2.385844493,0.382398891,0.704666667,0.711111111,2.328792429,0.382400131,0.626666667,0.586666667,2.291410804,0.37363286,0.611333333,0.562222222,2.250474095,0.354503465,0.572666667,0.623333333,2.240590024,0.380051732,0.654444444,0.646666667,2.308942322,0.375192706
TLDUMMY-FGMDM-LDA,"[0, 4, 0, 2, 0, 0]",TLDUMMY,FGMDM,,LDA,,,0,4,0,2,0,0,1,0.613333333,0.998,0.561111111,0.249002743,0.23720417,0.999333333,0.743333333,0.256851459,0.236425233,1,0.646666667,0.245034075,0.247671461,1,0.717777778,0.243838286,0.253961754,1,0.596666667,0.232420182,0.242237449,1,0.613333333,0.270583272,0.27193985,0.999555556,0.646481481,0.249621669,0.248239986
EA-CSP-ANOVA-P-MLP,"[1, 1, 2, 11, 0, 0]",EA,CSP,ANOVA-P,MLP,,,1,1,2,11,0,0,0.55,0.578888889,0.561333333,0.52,0.326645422,0.187378931,0.752666667,0.768888889,0.400970984,0.209381199,0.858666667,0.727777778,0.494361353,0.190566802,0.679333333,0.613333333,0.38261652,0.1699265,0.626,0.668888889,0.383848453,0.193152189,0.55,0.578888889,0.326262832,0.204934239,0.671333333,0.646296296,0.38578426,0.192556643
TLDUMMY-TS-RFECV-MLP,"[0, 5, 8, 11, 0, 0]",TLDUMMY,TS,RFECV,MLP,,,0,5,8,11,0,0,0.998666667,0.65,0.883333333,0.574444444,0.66792531,0.191806817,1,0.725555556,0.544243169,0.173535275,0.999333333,0.658888889,0.609691811,0.206671667,0.999333333,0.697777778,0.585478711,0.202028227,0.885333333,0.57,0.557187939,0.151606345,0.998666667,0.65,0.673868537,0.181840563,0.961,0.646111111,0.606399246,0.184581482
TLDUMMY-TS-RFECV-SVM,"[0, 5, 8, 1, 0, 0]",TLDUMMY,TS,RFECV,SVM,,,0,5,8,1,0,0,0.941333333,0.655555556,0.83,0.572222222,17.18465981,0.174842787,0.973333333,0.732222222,13.59889078,0.18971436,0.98,0.635555556,14.32790418,0.186533165,0.973333333,0.703333333,13.60930007,0.17532649,0.831333333,0.576666667,15.68027027,0.19420867,0.941333333,0.655555556,16.57276199,0.167520308,0.921555556,0.645925926,15.16229785,0.18135763
RA-TS-SVM,"[2, 5, 0, 1, 0, 0]",RA,TS,,SVM,,,2,5,0,1,0,0,0.708666667,0.653333333,0.832666667,0.561111111,0.556184888,0.196681643,1,0.714444444,0.513295698,0.200771832,0.831333333,0.608888889,0.524059439,0.189801574,0.936,0.706666667,0.557957506,0.219559574,0.601333333,0.631111111,0.496559405,0.211308122,0.708666667,0.653333333,0.495568991,0.181171227,0.818333333,0.645925926,0.523937654,0.199882329
TLDUMMY-TS-SVM,"[0, 5, 0, 1, 0, 0]",TLDUMMY,TS,,SVM,,,0,5,0,1,0,0,0.982666667,0.643333333,0.998,0.58,0.541525245,0.210103703,1,0.718888889,0.511655736,0.213221979,1,0.606666667,0.520465469,0.215379834,1,0.706666667,0.522877145,0.214551687,1,0.618888889,0.483675265,0.196362638,0.982666667,0.643333333,0.570868397,0.2113801,0.996777778,0.645740741,0.525177876,0.210166657
RA-CSP-ANOVA-P-MLP,"[2, 1, 2, 11, 0, 0]",RA,CSP,ANOVA-P,MLP,,,2,1,2,11,0,0,0.548,0.574444444,0.568666667,0.511111111,0.325057912,0.181671906,0.778,0.788888889,0.390638733,0.200772953,0.859333333,0.733333333,0.462190485,0.178416276,0.681333333,0.605555556,0.395234513,0.187773538,0.634666667,0.661111111,0.410049915,0.184135365,0.548,0.574444444,0.394900751,0.164129305,0.678333333,0.645740741,0.396345385,0.182816557
TLDUMMY-RKSVM,"[0, 0, 0, 0, 2, 0]",TLDUMMY,,,,RKSVM,,0,0,0,0,2,0,0.982666667,0.643333333,0.998,0.58,0.532479835,0.201952863,1,0.718888889,0.493867993,0.250772452,1,0.606666667,0.512395573,0.227112508,1,0.706666667,0.470170474,0.227140951,1,0.618888889,0.513302565,0.234680414,0.982666667,0.643333333,0.531790257,0.215556908,0.996777778,0.645740741,0.509001116,0.226202683
RA-ABC-TS-PCA-LDA,"[2, 0, 0, 0, 15, 0]",RA,,,,ABC-TS-PCA-LDA,,2,0,0,0,15,0,0.658666667,0.582222222,0.750666667,0.541111111,0.797278309,0.160900688,0.926666667,0.712222222,0.681070924,0.172473454,0.892,0.672222222,1.315869927,0.238694334,0.855333333,0.683333333,0.917304897,0.159646893,0.855333333,0.683333333,0.917304897,0.159646893,0.658666667,0.582222222,0.74126122,0.135018778,0.823111111,0.645740741,0.895015029,0.171063507
TLDUMMY-TS-ANOVA-P-MLP,"[0, 5, 2, 11, 0, 0]",TLDUMMY,TS,ANOVA-P,MLP,,,0,5,2,11,0,0,1,0.618888889,1,0.568888889,0.664958215,0.217087436,1,0.722222222,0.58018322,0.208279252,1,0.662222222,0.613438845,0.208975911,1,0.684444444,0.762231684,0.22571516,1,0.616666667,0.615852594,0.199665475,1,0.618888889,0.648185229,0.263661194,1,0.645555556,0.647474964,0.220564071
EA-CSP-ANOVA-P-SVM,"[1, 1, 2, 1, 0, 0]",EA,CSP,ANOVA-P,SVM,,,1,1,2,1,0,0,0.546666667,0.568888889,0.565333333,0.518888889,0.254887533,0.182327342,0.756,0.761111111,0.256369233,0.18828485,0.859333333,0.751111111,0.248010039,0.187926912,0.684666667,0.604444444,0.241144586,0.165435433,0.62,0.668888889,0.232485199,0.216629219,0.546666667,0.568888889,0.251802206,0.195576262,0.672,0.645555556,0.247449799,0.189363337
EA-CSP-ANOVA-P-GNB,"[1, 1, 2, 10, 0, 0]",EA,CSP,ANOVA-P,GNB,,,1,1,2,10,0,0,0.548666667,0.552222222,0.572,0.514444444,0.253665423,0.193426967,0.723333333,0.748888889,0.255286193,0.183217573,0.86,0.751111111,0.246546364,0.20327642,0.677333333,0.62,0.22742126,0.171502876,0.549333333,0.686666667,0.223877907,0.179162526,0.548666667,0.552222222,0.26592145,0.22618928,0.655111111,0.645555556,0.245453099,0.19279594
EA-MEKT-LDA,"[1, 0, 0, 0, 35, 0]",EA,,,,MEKT-LDA,,1,0,0,0,35,0,0.58,0.641111111,0.669333333,0.555555556,2.37503283,0.42003665,0.743333333,0.758888889,2.322875094,0.393409348,0.726666667,0.647777778,2.280664682,0.420396209,0.693333333,0.628888889,2.24942987,0.376993012,0.58,0.641111111,2.232654524,0.371909857,0.58,0.641111111,2.232654524,0.371909857,0.665444444,0.645555556,2.282218587,0.392442489
EA-MEKT-MIC-K-LDA,"[1, 0, 0, 0, 39, 0]",EA,,,,MEKT-MIC-K-LDA,,1,0,0,0,39,0,0.58,0.641111111,0.669333333,0.555555556,2.358403206,0.415575504,0.743333333,0.758888889,2.32154007,0.379926133,0.726666667,0.647777778,2.285741735,0.407756543,0.693333333,0.628888889,2.249076295,0.366661572,0.58,0.641111111,2.250435805,0.373800945,0.58,0.641111111,2.250435805,0.373800945,0.665444444,0.645555556,2.285938819,0.386253607
EA-MEKT-ANOVA-K-LDA,"[1, 0, 0, 0, 47, 0]",EA,,,,MEKT-ANOVA-K-LDA,,1,0,0,0,47,0,0.58,0.641111111,0.669333333,0.555555556,2.309873581,0.425997567,0.743333333,0.758888889,2.290428495,0.414932013,0.726666667,0.647777778,2.198300457,0.427027678,0.693333333,0.628888889,2.220686579,0.387396669,0.58,0.641111111,2.207085466,0.382218122,0.58,0.641111111,2.207085466,0.382218122,0.665444444,0.645555556,2.238910007,0.403298362
EA-CSP-LASSO-LDA,"[1, 1, 6, 2, 0, 0]",EA,CSP,LASSO,LDA,,,1,1,6,2,0,0,0.555333333,0.576666667,0.561333333,0.511111111,0.254579639,0.193207693,0.779333333,0.775555556,0.237001348,0.193530917,0.853333333,0.71,0.253756714,0.190238976,0.738666667,0.63,0.228847051,0.179936194,0.698666667,0.668888889,0.236843777,0.186142278,0.555333333,0.576666667,0.2521631,0.200688863,0.697777778,0.64537037,0.243865271,0.190624154
EA-TS-RFECV-LDA,"[1, 5, 8, 2, 0, 0]",EA,TS,RFECV,LDA,,,1,5,8,2,0,0,0.707333333,0.653333333,0.856666667,0.558888889,0.256573486,0.196481633,0.952,0.723333333,0.259334898,0.195082664,0.944,0.663333333,0.249886703,0.18622036,0.972666667,0.687777778,0.243025279,0.18367312,0.682,0.585555556,0.235082841,0.184887862,0.707333333,0.653333333,0.306038952,0.236236548,0.852444444,0.64537037,0.258323693,0.197097031
RA-ABC-TS-MIC-P-LR,"[2, 0, 0, 0, 13, 0]",RA,,,,ABC-TS-MIC-P-LR,,2,0,0,0,13,0,0.688666667,0.59,0.725333333,0.548888889,50.41626363,0.720489097,0.875333333,0.704444444,66.13188453,0.909456873,0.824666667,0.646666667,67.35336428,0.992114592,0.844666667,0.691111111,51.31281221,0.730315757,0.844666667,0.691111111,51.31281221,0.730315757,0.688666667,0.59,73.10721469,1.255407381,0.800555556,0.64537037,59.93905859,0.889683243
RA-ABC-TS-ANOVA-P-LR,"[2, 0, 0, 0, 31, 0]",RA,,,,ABC-TS-ANOVA-P-LR,,2,0,0,0,31,0,0.67,0.594444444,0.73,0.588888889,17.64498589,0.930828094,0.896666667,0.72,18.75449126,1.136168385,0.852666667,0.635555556,20.59733336,1.167793369,0.853333333,0.665555556,13.00016847,0.66524899,0.853333333,0.665555556,13.00016847,0.66524899,0.67,0.594444444,21.70389977,1.324795651,0.809333333,0.645,17.45017453,0.98168058
TLDUMMY-FGMDM-KNN,"[0, 4, 0, 4, 0, 0]",TLDUMMY,FGMDM,,KNN,,,0,4,0,4,0,0,1,0.607777778,0.997333333,0.565555556,0.244242787,0.260877872,0.998666667,0.742222222,0.273095179,0.243565583,1,0.647777778,0.236775374,0.232834649,1,0.713333333,0.226193547,0.239047551,1,0.593333333,0.231918383,0.240351963,1,0.607777778,0.278336382,0.309390426,0.999333333,0.645,0.248426942,0.254344674
RA-TS-MIC-P-LR,"[2, 5, 4, 3, 0, 0]",RA,TS,MIC-P,LR,,,2,5,4,3,0,0,0.696,0.617777778,0.744666667,0.54,0.247841191,0.213076282,0.834666667,0.741111111,0.246295333,0.207840133,0.820666667,0.656666667,0.23730135,0.210810018,0.864666667,0.705555556,0.24900918,0.200527334,0.645333333,0.606666667,0.221228528,0.195661068,0.696,0.617777778,0.270601296,0.223935294,0.767666667,0.64462963,0.24537948,0.208641688
TLDUMMY-MEKT-LDA,"[0, 0, 0, 0, 35, 0]",TLDUMMY,,,,MEKT-LDA,,0,0,0,0,35,0,0.58,0.641111111,0.672666667,0.556666667,2.33502593,0.414080119,0.744,0.753333333,2.657705498,0.446492577,0.729333333,0.644444444,2.293960595,0.423758578,0.698666667,0.631111111,2.289289427,0.382849717,0.58,0.641111111,2.236818624,0.385580683,0.58,0.641111111,2.236818624,0.385580683,0.667444444,0.64462963,2.341603116,0.406390393
TLDUMMY-MEKT-MIC-K-LDA,"[0, 0, 0, 0, 39, 0]",TLDUMMY,,,,MEKT-MIC-K-LDA,,0,0,0,0,39,0,0.58,0.641111111,0.672666667,0.556666667,2.33810358,0.414829636,0.744,0.753333333,2.779342413,0.435049701,0.729333333,0.644444444,2.443151808,0.469908857,0.698666667,0.631111111,2.265748572,0.382015967,0.58,0.641111111,2.237107706,0.373617554,0.58,0.641111111,2.237107706,0.373617554,0.667444444,0.64462963,2.383426964,0.408173211
TLDUMMY-MEKT-ANOVA-K-LDA,"[0, 0, 0, 0, 47, 0]",TLDUMMY,,,,MEKT-ANOVA-K-LDA,,0,0,0,0,47,0,0.58,0.641111111,0.672666667,0.556666667,2.26978538,0.434867573,0.744,0.753333333,2.472626686,0.428607273,0.729333333,0.644444444,2.191049194,0.423138285,0.698666667,0.631111111,2.187056398,0.370202637,0.58,0.641111111,2.175941277,0.369347882,0.58,0.641111111,2.175941277,0.369347882,0.667444444,0.64462963,2.245400035,0.399251922
TLDUMMY-MEKT-RFE-LDA,"[0, 0, 0, 0, 63, 0]",TLDUMMY,,,,MEKT-RFE-LDA,,0,0,0,0,63,0,0.58,0.641111111,0.672666667,0.556666667,2.239180684,0.439063859,0.744,0.753333333,2.553468585,0.421715689,0.729333333,0.644444444,2.183910465,0.417715001,0.698666667,0.631111111,2.18591609,0.366457462,0.58,0.641111111,2.202439499,0.371743083,0.58,0.641111111,2.202439499,0.371743083,0.667444444,0.64462963,2.261225804,0.39807303
RA-CSP-LASSO-LDA,"[2, 1, 6, 2, 0, 0]",RA,CSP,LASSO,LDA,,,2,1,6,2,0,0,0.539333333,0.572222222,0.574,0.53,0.242169189,0.173026943,0.778666667,0.78,0.250342751,0.174486041,0.864,0.715555556,0.259709978,0.192946076,0.752,0.611111111,0.245186543,0.193433547,0.692666667,0.657777778,0.230116582,0.179352665,0.539333333,0.572222222,0.24296279,0.194324899,0.700111111,0.644444444,0.245081306,0.184595029
TLDUMMY-MEKT,"[0, 0, 0, 0, 34, 0]",TLDUMMY,,,,MEKT,,0,0,0,0,34,0,0.578,0.645555556,0.666,0.546666667,2.330563331,0.415868616,0.732666667,0.755555556,2.63235774,0.431682491,0.732666667,0.647777778,2.124619436,0.435618448,0.682,0.625555556,2.273991895,0.409187746,0.578,0.645555556,2.313760114,0.376092458,0.578,0.645555556,2.313760114,0.376092458,0.661555556,0.644444444,2.331508772,0.407423703
RA-TS-PCA-MLP,"[2, 5, 5, 11, 0, 0]",RA,TS,PCA,MLP,,,2,5,5,11,0,0,0.823333333,0.655555556,0.757333333,0.564444444,0.611953783,0.212324309,0.996,0.684444444,0.562816715,0.224068284,0.939333333,0.652222222,0.54861815,0.208170485,0.927333333,0.706666667,0.573194361,0.208789015,0.653333333,0.602222222,0.538014245,0.211717677,0.823333333,0.655555556,0.598285842,0.210420084,0.849444444,0.644259259,0.572147183,0.212581642
RA-CSP-LDA,"[2, 1, 0, 2, 0, 0]",RA,CSP,,LDA,,,2,1,0,2,0,0,0.548666667,0.593333333,0.601333333,0.513333333,0.249168777,0.193024731,0.788,0.774444444,0.25405426,0.188424635,0.864666667,0.707777778,0.247703409,0.183053946,0.747333333,0.61,0.226571012,0.18563745,0.692,0.664444444,0.236056113,0.183993673,0.548666667,0.593333333,0.286796379,0.242825723,0.707,0.643888889,0.250058325,0.196160026
RA-CSP-ANOVA-K-LDA,"[2, 1, 1, 2, 0, 0]",RA,CSP,ANOVA-K,LDA,,,2,1,1,2,0,0,0.548666667,0.593333333,0.601333333,0.513333333,0.356012154,0.258849621,0.788,0.774444444,0.241296506,0.183373094,0.864666667,0.707777778,0.24614923,0.183102036,0.747333333,0.61,0.250147009,0.18337326,0.692,0.664444444,0.231202459,0.168054771,0.548666667,0.593333333,0.259093213,0.200737119,0.707,0.643888889,0.263983428,0.196248317
RA-CSP-MIC-K-LDA,"[2, 1, 3, 2, 0, 0]",RA,CSP,MIC-K,LDA,,,2,1,3,2,0,0,0.548666667,0.593333333,0.601333333,0.513333333,0.239426613,0.191116118,0.788,0.774444444,0.251126099,0.185716701,0.864666667,0.707777778,0.247976065,0.170545745,0.747333333,0.61,0.218507361,0.180379558,0.692,0.664444444,0.238248897,0.173729706,0.548666667,0.593333333,0.296337342,0.227211046,0.707,0.643888889,0.248603729,0.188116479
RA-CSP-RFE-LDA,"[2, 1, 7, 2, 0, 0]",RA,CSP,RFE,LDA,,,2,1,7,2,0,0,0.548666667,0.593333333,0.601333333,0.513333333,0.248078752,0.193236756,0.788,0.774444444,0.247875047,0.185684752,0.864666667,0.707777778,0.238956213,0.178072357,0.747333333,0.61,0.230635691,0.191808438,0.692,0.664444444,0.24719708,0.185071349,0.548666667,0.593333333,0.2562289,0.194578958,0.707,0.643888889,0.244828614,0.188075435
RA-CSP-RFECV-LR,"[2, 1, 8, 3, 0, 0]",RA,CSP,RFECV,LR,,,2,1,8,3,0,0,0.548,0.595555556,0.595333333,0.51,0.247458696,0.183673835,0.788666667,0.775555556,0.252068496,0.186104012,0.84,0.742222222,0.251648998,0.185846663,0.701333333,0.584444444,0.236081862,0.187182474,0.694,0.655555556,0.235809398,0.18669529,0.548,0.595555556,0.258102632,0.185286283,0.694555556,0.643888889,0.24686168,0.185798093
EA-TS-MIC-P-LR,"[1, 5, 4, 3, 0, 0]",EA,TS,MIC-P,LR,,,1,5,4,3,0,0,0.678666667,0.608888889,0.726666667,0.541111111,0.243288183,0.209129071,0.867333333,0.747777778,0.248524928,0.222659826,0.872666667,0.636666667,0.242119217,0.203671193,0.835333333,0.711111111,0.231879497,0.20490644,0.654666667,0.615555556,0.232578731,0.199912977,0.678666667,0.608888889,0.248154449,0.2007936,0.772555556,0.643518519,0.241090834,0.206845518
TLDUMMY-FGMDM-GBC,"[0, 4, 0, 9, 0, 0]",TLDUMMY,FGMDM,,GBC,,,0,4,0,9,0,0,1,0.617777778,1,0.558888889,0.310651994,0.256136513,1,0.743333333,0.326767707,0.263039255,1,0.645555556,0.305430365,0.235432482,1,0.704444444,0.300895047,0.256928754,1,0.591111111,0.287634015,0.234542561,1,0.617777778,0.33859365,0.254297066,1,0.643518519,0.31166213,0.250062772
EA-MEKT-RFE-LDA,"[1, 0, 0, 0, 63, 0]",EA,,,,MEKT-RFE-LDA,,1,0,0,0,63,0,0.58,0.641111111,0.669333333,0.555555556,2.278133631,0.426886964,0.743333333,0.758888889,2.320715094,0.410627246,0.726666667,0.647777778,2.200445771,0.421974516,0.693333333,0.628888889,2.192337298,0.355460334,0.693333333,0.628888889,2.192337298,0.355460334,0.58,0.641111111,2.199333835,0.381689405,0.684333333,0.643518519,2.230550488,0.392016466
TLDUMMY-TS-ANOVA-P-LDA,"[0, 5, 2, 2, 0, 0]",TLDUMMY,TS,ANOVA-P,LDA,,,0,5,2,2,0,0,0.944666667,0.613333333,0.960666667,0.555555556,0.264361978,0.207713342,0.944,0.732222222,0.253789496,0.193131185,0.987333333,0.661111111,0.247163486,0.202693295,0.965333333,0.674444444,0.244647694,0.196467328,0.951333333,0.623333333,0.231727791,0.199014473,0.944666667,0.613333333,0.269430852,0.221781063,0.958888889,0.643333333,0.251853549,0.203466781
RA-CSP-RFECV-MLP,"[2, 1, 8, 11, 0, 0]",RA,CSP,RFECV,MLP,,,2,1,8,11,0,0,0.564,0.567777778,0.594666667,0.521111111,0.368671918,0.172600913,0.789333333,0.766666667,0.426153255,0.176622701,0.844666667,0.742222222,0.480388093,0.188982034,0.722666667,0.598888889,0.486500263,0.162275004,0.704666667,0.663333333,0.420265388,0.180374026,0.564,0.567777778,0.593719125,0.145488739,0.703333333,0.643333333,0.46261634,0.171057236
TLDUMMY-FGMDM-ETC,"[0, 4, 0, 7, 0, 0]",TLDUMMY,FGMDM,,ETC,,,0,4,0,7,0,0,1,0.617777778,1,0.557777778,0.341504025,0.246418476,1,0.744444444,0.354609871,0.257803321,1,0.642222222,0.34049964,0.257952976,1,0.714444444,0.320470071,0.244211841,1,0.582222222,0.335543513,0.255313635,1,0.617777778,0.372352695,0.259272361,1,0.643148148,0.344163303,0.253495435
EA-RKSVM,"[1, 0, 0, 0, 2, 0]",EA,,,,RKSVM,,1,0,0,0,2,0,0.603333333,0.631111111,0.826666667,0.573333333,0.553529167,0.238442421,1,0.718888889,0.525368166,0.250102019,0.854,0.606666667,0.586841893,0.246273208,0.942666667,0.697777778,0.465271735,0.236618209,0.603333333,0.631111111,0.508985424,0.235962462,0.603333333,0.631111111,0.508985424,0.235962462,0.805,0.643148148,0.524830302,0.24056013
EA-MEKT,"[1, 0, 0, 0, 34, 0]",EA,,,,MEKT,,1,0,0,0,34,0,0.580666667,0.643333333,0.667333333,0.543333333,2.155748463,0.410241747,0.732666667,0.76,2.168149686,0.40820353,0.724,0.647777778,2.312422109,0.424097681,0.679333333,0.621111111,2.264337969,0.386075783,0.580666667,0.643333333,2.042357373,0.400648713,0.580666667,0.643333333,2.042357373,0.400648713,0.660777778,0.643148148,2.164228829,0.404986028
RA-MEKT-LDA,"[2, 0, 0, 0, 35, 0]",RA,,,,MEKT-LDA,,2,0,0,0,35,0,0.582,0.64,0.668666667,0.555555556,2.358657455,0.406016612,0.74,0.756666667,2.338358068,0.40045526,0.725333333,0.647777778,2.272343802,0.422142625,0.695333333,0.628888889,2.425910807,0.411118531,0.695333333,0.628888889,2.425910807,0.411118531,0.582,0.64,2.581692553,0.432826996,0.684444444,0.642962963,2.400478915,0.413946426
RA-MEKT-MIC-K-LDA,"[2, 0, 0, 0, 39, 0]",RA,,,,MEKT-MIC-K-LDA,,2,0,0,0,39,0,0.582,0.64,0.668666667,0.555555556,2.348713303,0.404387927,0.74,0.756666667,2.319895458,0.391632938,0.725333333,0.647777778,2.235268378,0.420447159,0.695333333,0.628888889,2.312927556,0.402899194,0.695333333,0.628888889,2.312927556,0.402899194,0.582,0.64,2.502132702,0.441426873,0.684444444,0.642962963,2.338644159,0.410615547
RA-MEKT-ANOVA-K-LDA,"[2, 0, 0, 0, 47, 0]",RA,,,,MEKT-ANOVA-K-LDA,,2,0,0,0,47,0,0.582,0.64,0.668666667,0.555555556,2.305413318,0.426719642,0.74,0.756666667,2.322225785,0.388595438,0.725333333,0.647777778,2.28153522,0.423115826,0.695333333,0.628888889,2.296328759,0.396542931,0.695333333,0.628888889,2.296328759,0.396542931,0.582,0.64,2.103555632,0.340275145,0.684444444,0.642962963,2.267564579,0.395298652
